"","X","corr","aa","tcr"
"559",14,0.448977309239579,"BLOSUM90","7A10"
"560",15,0.431578551042664,"BLOSUM100","7A10"
"561",16,0.454879614669885,"PAM10","7A10"
"562",17,0.433977707473196,"PAM20","7A10"
"563",18,0.447901628120844,"PAM30","7A10"
"564",19,0.436552525883244,"PAM40","7A10"
"565",20,0.428600245432842,"PAM50","7A10"
"566",21,0.420536650571622,"PAM60","7A10"
"567",22,0.400851879143815,"PAM70","7A10"
"568",23,0.391814993053307,"PAM80","7A10"
"569",24,0.413868095041985,"PAM90","7A10"
"570",25,0.409732918405012,"PAM100","7A10"
"571",26,0.375504557673506,"PAM110","7A10"
"572",27,0.365382361806439,"PAM120","7A10"
"573",28,0.39087982183581,"PAM130","7A10"
"574",29,0.390133079482638,"PAM140","7A10"
"575",30,0.40714202569296,"PAM150","7A10"
"576",31,0.393885386113842,"PAM160","7A10"
"577",32,0.362735640612875,"PAM170","7A10"
"578",33,0.354603139373959,"PAM180","7A10"
"579",34,0.33774167102776,"PAM190","7A10"
"580",35,0.346048837299224,"PAM200","7A10"
"581",36,0.358674153049027,"PAM210","7A10"
"582",37,0.345150028911805,"PAM220","7A10"
"583",38,0.341151217048189,"PAM230","7A10"
"584",39,0.397699405899321,"PAM240","7A10"
"585",40,0.400855533054211,"PAM250","7A10"
"586",41,0.343116138537303,"PAM260","7A10"
"587",42,0.356865738452328,"PAM270","7A10"
"588",43,0.379514119887126,"PAM280","7A10"
"589",44,0.402157013643721,"PAM290","7A10"
"590",45,0.325802138830759,"PAM300","7A10"
"591",46,0.33320538586789,"PAM310","7A10"
"592",47,0.302321892066453,"PAM320","7A10"
"593",48,0.280607617517969,"PAM330","7A10"
"594",49,0.298034956320547,"PAM340","7A10"
"595",50,0.297426141935782,"PAM350","7A10"
"596",51,0.269779299124259,"PAM360","7A10"
"597",52,0.26634253130138,"PAM370","7A10"
"598",53,0.289778585450157,"PAM380","7A10"
"599",54,0.262606774205471,"PAM390","7A10"
"600",55,0.261340596629883,"PAM400","7A10"
"601",56,0.260380617555967,"PAM410","7A10"
"602",57,0.248908059607043,"PAM420","7A10"
"603",58,0.246569052358602,"PAM430","7A10"
"604",59,0.240100149354789,"PAM440","7A10"
"605",60,0.23158656821155,"PAM450","7A10"
"606",61,0.245368113736896,"PAM460","7A10"
"607",62,0.254635474075441,"PAM470","7A10"
"608",63,0.242959349110149,"PAM480","7A10"
"609",64,0.239275910674045,"PAM490","7A10"
"610",65,0.236089120022418,"PAM500","7A10"
"611",66,0.398189643529537,"DAYHOFF","7A10"
"612",67,0.360764735386526,"GONNET","7A10"
"613",0,0.526694921710925,"HAMMING","868Z11"
"614",1,0.256747809742706,"BLOSUM62","868Z11"
"615",2,0.160894137430356,"BLOSUM30","868Z11"
"616",3,0.241349792437256,"BLOSUM35","868Z11"
"617",4,0.257807600543827,"BLOSUM40","868Z11"
"618",5,0.256003560243341,"BLOSUM45","868Z11"
"619",6,0.237460658407356,"BLOSUM50","868Z11"
"620",7,0.229284733229039,"BLOSUM55","868Z11"
"621",8,0.238687656721703,"BLOSUM60","868Z11"
"622",9,0.242132689848507,"BLOSUM65","868Z11"
"623",10,0.254673472117941,"BLOSUM70","868Z11"
"624",11,0.231073519163498,"BLOSUM75","868Z11"
"625",12,0.223443755052786,"BLOSUM80","868Z11"
"626",13,0.211309064458545,"BLOSUM85","868Z11"
"627",14,0.2135786793662,"BLOSUM90","868Z11"
"628",15,0.228534184187252,"BLOSUM100","868Z11"
"629",16,0.155657505285497,"PAM10","868Z11"
"630",17,0.124989974205077,"PAM20","868Z11"
"631",18,0.155786043551158,"PAM30","868Z11"
"632",19,0.122616258702759,"PAM40","868Z11"
"633",20,0.123860366620265,"PAM50","868Z11"
"634",21,0.12997132571634,"PAM60","868Z11"
"635",22,0.112636243278855,"PAM70","868Z11"
"636",23,0.12954427205208,"PAM80","868Z11"
"637",24,0.10763620402018,"PAM90","868Z11"
"638",25,0.103327298302665,"PAM100","868Z11"
"639",26,0.133580666572045,"PAM110","868Z11"
"640",27,0.104227251037208,"PAM120","868Z11"
"641",28,0.102474244545702,"PAM130","868Z11"
"642",29,0.0932771147710602,"PAM140","868Z11"
"643",30,0.0902342368650101,"PAM150","868Z11"
"644",31,0.116397737101618,"PAM160","868Z11"
"645",32,0.141599705456179,"PAM170","868Z11"
"646",33,0.119802237902608,"PAM180","868Z11"
"647",34,0.126099508373503,"PAM190","868Z11"
"648",35,0.12193998750236,"PAM200","868Z11"
"649",36,0.131763370236544,"PAM210","868Z11"
"650",37,0.13337721928365,"PAM220","868Z11"
"651",38,0.146201278114756,"PAM230","868Z11"
"652",39,0.122168276453613,"PAM240","868Z11"
"653",40,0.123276102592805,"PAM250","868Z11"
"654",41,0.139422334723295,"PAM260","868Z11"
"655",42,0.118623565311937,"PAM270","868Z11"
"656",43,0.100441313497249,"PAM280","868Z11"
"657",44,0.111906575272977,"PAM290","868Z11"
"658",45,0.129160573206661,"PAM300","868Z11"
"659",46,0.133115406296039,"PAM310","868Z11"
"660",47,0.103086842960087,"PAM320","868Z11"
"661",48,0.114787151591945,"PAM330","868Z11"
"662",49,0.128256892774525,"PAM340","868Z11"
"663",50,0.108966503408258,"PAM350","868Z11"
"664",51,0.106171059137308,"PAM360","868Z11"
"665",52,0.133819634521799,"PAM370","868Z11"
"666",53,0.125084639465519,"PAM380","868Z11"
"667",54,0.148220896865187,"PAM390","868Z11"
"668",55,0.146915923450873,"PAM400","868Z11"
"669",56,0.129232618339807,"PAM410","868Z11"
"670",57,0.154290553843385,"PAM420","868Z11"
"671",58,0.165177499623832,"PAM430","868Z11"
"672",59,0.16408833743406,"PAM440","868Z11"
"673",60,0.157737945687922,"PAM450","868Z11"
"674",61,0.147565010846817,"PAM460","868Z11"
"675",62,0.165045903196354,"PAM470","868Z11"
"676",63,0.16824815750714,"PAM480","868Z11"
"677",64,0.169569551409363,"PAM490","868Z11"
"678",65,0.160115001829478,"PAM500","868Z11"
"679",66,0.12502047070988,"DAYHOFF","868Z11"
"680",67,0.139134251038035,"GONNET","868Z11"
"681",0,0.700702658888628,"HAMMING","A11Va"
"682",1,0.44985633425175,"BLOSUM62","A11Va"
"683",2,0.46061050925556,"BLOSUM30","A11Va"
"684",3,0.493030994030722,"BLOSUM35","A11Va"
"685",4,0.456855530190001,"BLOSUM40","A11Va"
"686",5,0.513286045204078,"BLOSUM45","A11Va"
"687",6,0.471412081997603,"BLOSUM50","A11Va"
"688",7,0.45884749510338,"BLOSUM55","A11Va"
"689",8,0.45618593225396,"BLOSUM60","A11Va"
"690",9,0.462157675430163,"BLOSUM65","A11Va"
"691",10,0.437047947199567,"BLOSUM70","A11Va"
"692",11,0.425466426218212,"BLOSUM75","A11Va"
"693",12,0.488285052195623,"BLOSUM80","A11Va"
"694",13,0.497647982242916,"BLOSUM85","A11Va"
"695",14,0.503099508766847,"BLOSUM90","A11Va"
"696",15,0.516031894131705,"BLOSUM100","A11Va"
"697",16,0.516192085075338,"PAM10","A11Va"
"698",17,0.478223040139288,"PAM20","A11Va"
"699",18,0.459585365117105,"PAM30","A11Va"
"700",19,0.468275527009061,"PAM40","A11Va"
"701",20,0.453939964979258,"PAM50","A11Va"
"702",21,0.447538330197171,"PAM60","A11Va"
"703",22,0.446705269583341,"PAM70","A11Va"
"704",23,0.426557765316808,"PAM80","A11Va"
"705",24,0.442774996436055,"PAM90","A11Va"
"706",25,0.401395515145955,"PAM100","A11Va"
"707",26,0.402974789720922,"PAM110","A11Va"
"708",27,0.404362025781075,"PAM120","A11Va"
"709",28,0.405817391760319,"PAM130","A11Va"
"710",29,0.406950419686893,"PAM140","A11Va"
"711",30,0.372919253982333,"PAM150","A11Va"
"712",31,0.372085485225474,"PAM160","A11Va"
"713",32,0.374344573860437,"PAM170","A11Va"
"714",33,0.384815788023936,"PAM180","A11Va"
"715",34,0.400469045519089,"PAM190","A11Va"
"716",35,0.371366090432195,"PAM200","A11Va"
"717",36,0.35628520537859,"PAM210","A11Va"
"718",37,0.348946454945592,"PAM220","A11Va"
"719",38,0.364389416002717,"PAM230","A11Va"
"720",39,0.367998408563193,"PAM240","A11Va"
"721",40,0.371268455404181,"PAM250","A11Va"
"722",41,0.369196817167451,"PAM260","A11Va"
"723",42,0.366451178413455,"PAM270","A11Va"
"724",43,0.38946333873586,"PAM280","A11Va"
"725",44,0.377372444554768,"PAM290","A11Va"
"726",45,0.385811808076983,"PAM300","A11Va"
"727",46,0.365869959229498,"PAM310","A11Va"
"728",47,0.367871614858727,"PAM320","A11Va"
"729",48,0.353823387353426,"PAM330","A11Va"
"730",49,0.359974901320637,"PAM340","A11Va"
"731",50,0.374326230259099,"PAM350","A11Va"
"732",51,0.344238033381585,"PAM360","A11Va"
"733",52,0.333076672006563,"PAM370","A11Va"
"734",53,0.347854791158282,"PAM380","A11Va"
"735",54,0.339811246183611,"PAM390","A11Va"
"736",55,0.345057757443713,"PAM400","A11Va"
"737",56,0.338109865105436,"PAM410","A11Va"
"738",57,0.3421130936512,"PAM420","A11Va"
"739",58,0.333003758396275,"PAM430","A11Va"
"740",59,0.342929040622506,"PAM440","A11Va"
"741",60,0.313250430174017,"PAM450","A11Va"
"742",61,0.318300271730926,"PAM460","A11Va"
"743",62,0.343840806600174,"PAM470","A11Va"
"744",63,0.309290565874781,"PAM480","A11Va"
"745",64,0.320285565905982,"PAM490","A11Va"
"746",65,0.317535012193331,"PAM500","A11Va"
"747",66,0.364037335023733,"DAYHOFF","A11Va"
"748",67,0.347716465043142,"GONNET","A11Va"
"749",0,0.735327160183125,"HAMMING","A11Vb"
"750",1,0.497842736471252,"BLOSUM62","A11Vb"
"751",2,0.572345972273394,"BLOSUM30","A11Vb"
"752",3,0.548004835730547,"BLOSUM35","A11Vb"
"753",4,0.497115595767431,"BLOSUM40","A11Vb"
"754",5,0.545442065537594,"BLOSUM45","A11Vb"
"755",6,0.485365146531672,"BLOSUM50","A11Vb"
"756",7,0.483129140970426,"BLOSUM55","A11Vb"
"757",8,0.492430520924802,"BLOSUM60","A11Vb"
"758",9,0.484383254990555,"BLOSUM65","A11Vb"
"759",10,0.475734422740854,"BLOSUM70","A11Vb"
"760",11,0.452596025857122,"BLOSUM75","A11Vb"
"761",12,0.522856132533347,"BLOSUM80","A11Vb"
"762",13,0.515480658837017,"BLOSUM85","A11Vb"
"763",14,0.510364570594388,"BLOSUM90","A11Vb"
"764",15,0.540599411191147,"BLOSUM100","A11Vb"
"765",16,0.546325725285247,"PAM10","A11Vb"
"766",17,0.540050564511467,"PAM20","A11Vb"
"767",18,0.534138453241405,"PAM30","A11Vb"
"768",19,0.520807652548903,"PAM40","A11Vb"
"769",20,0.51294796355129,"PAM50","A11Vb"
"770",21,0.495505473583502,"PAM60","A11Vb"
"771",22,0.503300367537038,"PAM70","A11Vb"
"772",23,0.504248576706561,"PAM80","A11Vb"
"773",24,0.499268040149313,"PAM90","A11Vb"
"774",25,0.467374092735209,"PAM100","A11Vb"
"775",26,0.477912967227679,"PAM110","A11Vb"
"776",27,0.480981749092555,"PAM120","A11Vb"
"777",28,0.472783964631114,"PAM130","A11Vb"
"778",29,0.467283451213987,"PAM140","A11Vb"
"779",30,0.43744150381141,"PAM150","A11Vb"
"780",31,0.446200549414482,"PAM160","A11Vb"
"781",32,0.446370799520271,"PAM170","A11Vb"
"782",33,0.443658025037995,"PAM180","A11Vb"
"783",34,0.465195173554541,"PAM190","A11Vb"
"784",35,0.426243228199943,"PAM200","A11Vb"
"785",36,0.413215814282422,"PAM210","A11Vb"
"786",37,0.407051803810682,"PAM220","A11Vb"
"787",38,0.39958722830242,"PAM230","A11Vb"
"788",39,0.408504546116029,"PAM240","A11Vb"
"789",40,0.410328098927945,"PAM250","A11Vb"
"790",41,0.414409852242261,"PAM260","A11Vb"
"791",42,0.408914153320029,"PAM270","A11Vb"
"792",43,0.427448150482962,"PAM280","A11Vb"
"793",44,0.418347254856283,"PAM290","A11Vb"
"794",45,0.42219083263395,"PAM300","A11Vb"
"795",46,0.414953777748518,"PAM310","A11Vb"
"796",47,0.421554827547654,"PAM320","A11Vb"
"797",48,0.411527442794626,"PAM330","A11Vb"
"798",49,0.420660087738655,"PAM340","A11Vb"
"799",50,0.407088437143827,"PAM350","A11Vb"
"800",51,0.383620216724508,"PAM360","A11Vb"
"801",52,0.379386443421475,"PAM370","A11Vb"
"802",53,0.380446697671273,"PAM380","A11Vb"
"803",54,0.372072046421908,"PAM390","A11Vb"
"804",55,0.381162288570776,"PAM400","A11Vb"
"805",56,0.376920002939696,"PAM410","A11Vb"
"806",57,0.367276904131008,"PAM420","A11Vb"
"807",58,0.375027913336065,"PAM430","A11Vb"
"808",59,0.368809445175151,"PAM440","A11Vb"
"809",60,0.321239017744952,"PAM450","A11Vb"
"810",61,0.320593241316754,"PAM460","A11Vb"
"811",62,0.377339553284008,"PAM470","A11Vb"
"812",63,0.324959357469423,"PAM480","A11Vb"
"813",64,0.322331954104085,"PAM490","A11Vb"
"814",65,0.313490159179439,"PAM500","A11Vb"
"815",66,0.415508038761547,"DAYHOFF","A11Vb"
"816",67,0.378772943833646,"GONNET","A11Vb"
"817",0,0.841834660125168,"HAMMING","A11Vc"
"818",1,0.659251080541987,"BLOSUM62","A11Vc"
"819",2,0.675350781427792,"BLOSUM30","A11Vc"
"820",3,0.670064631360648,"BLOSUM35","A11Vc"
"821",4,0.669515049886001,"BLOSUM40","A11Vc"
"822",5,0.714454045009107,"BLOSUM45","A11Vc"
"823",6,0.670631747087958,"BLOSUM50","A11Vc"
"824",7,0.677494535867572,"BLOSUM55","A11Vc"
"825",8,0.668626476002986,"BLOSUM60","A11Vc"
"826",9,0.661238942316678,"BLOSUM65","A11Vc"
"827",10,0.648661852482156,"BLOSUM70","A11Vc"
"828",11,0.661369861913497,"BLOSUM75","A11Vc"
"829",12,0.695868839417013,"BLOSUM80","A11Vc"
"830",13,0.701015201196732,"BLOSUM85","A11Vc"
"831",14,0.705682906575156,"BLOSUM90","A11Vc"
"832",15,0.711630005807579,"BLOSUM100","A11Vc"
"833",16,0.716482840114567,"PAM10","A11Vc"
"834",17,0.707050768276156,"PAM20","A11Vc"
"835",18,0.691114852242002,"PAM30","A11Vc"
"836",19,0.69958806891918,"PAM40","A11Vc"
"837",20,0.684421608498268,"PAM50","A11Vc"
"838",21,0.683214040074109,"PAM60","A11Vc"
"839",22,0.678081430049504,"PAM70","A11Vc"
"840",23,0.677975642221793,"PAM80","A11Vc"
"841",24,0.675947903354837,"PAM90","A11Vc"
"842",25,0.655282972476806,"PAM100","A11Vc"
"843",26,0.66186458349526,"PAM110","A11Vc"
"844",27,0.659022079120078,"PAM120","A11Vc"
"845",28,0.655304943780007,"PAM130","A11Vc"
"846",29,0.658666753438772,"PAM140","A11Vc"
"847",30,0.636707981349893,"PAM150","A11Vc"
"848",31,0.637925695069229,"PAM160","A11Vc"
"849",32,0.618546912338695,"PAM170","A11Vc"
"850",33,0.614530778342332,"PAM180","A11Vc"
"851",34,0.649855900784358,"PAM190","A11Vc"
"852",35,0.627584625079504,"PAM200","A11Vc"
"853",36,0.615484308722007,"PAM210","A11Vc"
"854",37,0.610804752216945,"PAM220","A11Vc"
"855",38,0.616014994940556,"PAM230","A11Vc"
"856",39,0.59761796803785,"PAM240","A11Vc"
"857",40,0.609139934115703,"PAM250","A11Vc"
"858",41,0.593984816631729,"PAM260","A11Vc"
"859",42,0.598205867832029,"PAM270","A11Vc"
"860",43,0.612220702009874,"PAM280","A11Vc"
"861",44,0.605339692376255,"PAM290","A11Vc"
"862",45,0.596901567876049,"PAM300","A11Vc"
"863",46,0.592153304872287,"PAM310","A11Vc"
"864",47,0.576606145441685,"PAM320","A11Vc"
"865",48,0.575766639568339,"PAM330","A11Vc"
"866",49,0.582683896219886,"PAM340","A11Vc"
"867",50,0.577393602787745,"PAM350","A11Vc"
"868",51,0.559509286429097,"PAM360","A11Vc"
"869",52,0.555359728017187,"PAM370","A11Vc"
"870",53,0.54994769782373,"PAM380","A11Vc"
"871",54,0.536739647025576,"PAM390","A11Vc"
"872",55,0.557683990741647,"PAM400","A11Vc"
"873",56,0.547711103056337,"PAM410","A11Vc"
"874",57,0.534209599990121,"PAM420","A11Vc"
"875",58,0.531063166956046,"PAM430","A11Vc"
"876",59,0.54513643690147,"PAM440","A11Vc"
"877",60,0.485112722984426,"PAM450","A11Vc"
"878",61,0.485635979892755,"PAM460","A11Vc"
"879",62,0.545231184184662,"PAM470","A11Vc"
"880",63,0.47894385223336,"PAM480","A11Vc"
"881",64,0.485013561631514,"PAM490","A11Vc"
"882",65,0.487286358572532,"PAM500","A11Vc"
"883",66,0.609131357101616,"DAYHOFF","A11Vc"
"884",67,0.610681053739105,"GONNET","A11Vc"
"885",0,0.555720046896939,"HAMMING","A23"
"886",1,0.201838911266922,"BLOSUM62","A23"
"887",2,0.19380343642925,"BLOSUM30","A23"
"888",3,0.213309528735745,"BLOSUM35","A23"
"889",4,0.205917614688526,"BLOSUM40","A23"
"890",5,0.189662708211929,"BLOSUM45","A23"
"891",6,0.215505043087748,"BLOSUM50","A23"
"892",7,0.201423304929374,"BLOSUM55","A23"
"893",8,0.194889850345331,"BLOSUM60","A23"
"894",9,0.187135579474288,"BLOSUM65","A23"
"895",10,0.210888967913745,"BLOSUM70","A23"
"896",11,0.187883648359271,"BLOSUM75","A23"
"897",12,0.201266406429459,"BLOSUM80","A23"
"898",13,0.198806020850937,"BLOSUM85","A23"
"899",14,0.224762641886315,"BLOSUM90","A23"
"900",15,0.216552551559395,"BLOSUM100","A23"
"901",16,0.230360553506551,"PAM10","A23"
"902",17,0.220159714197631,"PAM20","A23"
"903",18,0.199242072052555,"PAM30","A23"
"904",19,0.189849786276265,"PAM40","A23"
"905",20,0.209951209733839,"PAM50","A23"
"906",21,0.200886363378755,"PAM60","A23"
"907",22,0.184972355263824,"PAM70","A23"
"908",23,0.188193565963963,"PAM80","A23"
"909",24,0.191699008683453,"PAM90","A23"
"910",25,0.180582779517839,"PAM100","A23"
"911",26,0.159428101087143,"PAM110","A23"
"912",27,0.150458723518853,"PAM120","A23"
"913",28,0.179543847059641,"PAM130","A23"
"914",29,0.172000416128157,"PAM140","A23"
"915",30,0.166177287532951,"PAM150","A23"
"916",31,0.179075974049126,"PAM160","A23"
"917",32,0.194657010900037,"PAM170","A23"
"918",33,0.171224382092182,"PAM180","A23"
"919",34,0.174035866359731,"PAM190","A23"
"920",35,0.164087154033783,"PAM200","A23"
"921",36,0.174310992353842,"PAM210","A23"
"922",37,0.163579848633594,"PAM220","A23"
"923",38,0.166590693676506,"PAM230","A23"
"924",39,0.17948490624982,"PAM240","A23"
"925",40,0.186777247119979,"PAM250","A23"
"926",41,0.217251871259419,"PAM260","A23"
"927",42,0.168960211195804,"PAM270","A23"
"928",43,0.204792947199416,"PAM280","A23"
"929",44,0.193423265466778,"PAM290","A23"
"930",45,0.208079965962901,"PAM300","A23"
"931",46,0.212940037030387,"PAM310","A23"
"932",47,0.204297991621864,"PAM320","A23"
"933",48,0.199506546411123,"PAM330","A23"
"934",49,0.217354745889791,"PAM340","A23"
"935",50,0.228595026319195,"PAM350","A23"
"936",51,0.215526224202216,"PAM360","A23"
"937",52,0.220849673609888,"PAM370","A23"
"938",53,0.213207794442733,"PAM380","A23"
"939",54,0.223676398838856,"PAM390","A23"
"940",55,0.229645795994015,"PAM400","A23"
"941",56,0.240873556991032,"PAM410","A23"
"942",57,0.244200756688195,"PAM420","A23"
"943",58,0.243916482909963,"PAM430","A23"
"944",59,0.247594657745215,"PAM440","A23"
"945",60,0.253749769972417,"PAM450","A23"
"946",61,0.241269318389289,"PAM460","A23"
"947",62,0.252611999265893,"PAM470","A23"
"948",63,0.251558550373601,"PAM480","A23"
"949",64,0.233936031053614,"PAM490","A23"
"950",65,0.237192795408822,"PAM500","A23"
"951",66,0.193618761247822,"DAYHOFF","A23"
"952",67,0.186227411442855,"GONNET","A23"
"953",0,0.693593542971844,"HAMMING","A3-05"
"954",1,0.588355029256775,"BLOSUM62","A3-05"
"955",2,0.574439970451539,"BLOSUM30","A3-05"
"956",3,0.570393038810285,"BLOSUM35","A3-05"
"957",4,0.569076796887419,"BLOSUM40","A3-05"
"958",5,0.587838900217551,"BLOSUM45","A3-05"
"959",6,0.59244800570549,"BLOSUM50","A3-05"
"960",7,0.599404134380304,"BLOSUM55","A3-05"
"961",8,0.587910280298108,"BLOSUM60","A3-05"
"962",9,0.578261320124621,"BLOSUM65","A3-05"
"963",10,0.568285137516494,"BLOSUM70","A3-05"
"964",11,0.564179075055923,"BLOSUM75","A3-05"
"965",12,0.607964694899838,"BLOSUM80","A3-05"
"966",13,0.615980538522299,"BLOSUM85","A3-05"
"967",14,0.612529263057941,"BLOSUM90","A3-05"
"968",15,0.610889158802336,"BLOSUM100","A3-05"
"969",16,0.628530405678713,"PAM10","A3-05"
"970",17,0.617094259856241,"PAM20","A3-05"
"971",18,0.60884328468143,"PAM30","A3-05"
"972",19,0.612693552152557,"PAM40","A3-05"
"973",20,0.608113088455493,"PAM50","A3-05"
"974",21,0.601867866808874,"PAM60","A3-05"
"975",22,0.600409584625906,"PAM70","A3-05"
"976",23,0.581779240988786,"PAM80","A3-05"
"977",24,0.596419528840202,"PAM90","A3-05"
"978",25,0.570377951274456,"PAM100","A3-05"
"979",26,0.546040307722013,"PAM110","A3-05"
"980",27,0.521882277849486,"PAM120","A3-05"
"981",28,0.533249431592031,"PAM130","A3-05"
"982",29,0.530566302100358,"PAM140","A3-05"
"983",30,0.515958233370605,"PAM150","A3-05"
"984",31,0.514358003381893,"PAM160","A3-05"
"985",32,0.535438268397496,"PAM170","A3-05"
"986",33,0.537394935320545,"PAM180","A3-05"
"987",34,0.539221853710619,"PAM190","A3-05"
"988",35,0.523482383153811,"PAM200","A3-05"
"989",36,0.516010502379533,"PAM210","A3-05"
"990",37,0.501815836269445,"PAM220","A3-05"
"991",38,0.482556260736835,"PAM230","A3-05"
"992",39,0.465511601579009,"PAM240","A3-05"
"993",40,0.479655237536431,"PAM250","A3-05"
"994",41,0.471757920779793,"PAM260","A3-05"
"995",42,0.467373770803429,"PAM270","A3-05"
"996",43,0.470781821807888,"PAM280","A3-05"
"997",44,0.462440503796779,"PAM290","A3-05"
"998",45,0.466081718739594,"PAM300","A3-05"
"999",46,0.440356578171817,"PAM310","A3-05"
"1000",47,0.437565388486872,"PAM320","A3-05"
"1001",48,0.430241908208307,"PAM330","A3-05"
"1002",49,0.406454727650837,"PAM340","A3-05"
"1003",50,0.42601935363129,"PAM350","A3-05"
"1004",51,0.394642230015713,"PAM360","A3-05"
"1005",52,0.395238589607294,"PAM370","A3-05"
"1006",53,0.383973314179635,"PAM380","A3-05"
"1007",54,0.38063612397076,"PAM390","A3-05"
"1008",55,0.37711505500351,"PAM400","A3-05"
"1009",56,0.367046496125233,"PAM410","A3-05"
"1010",57,0.34861882740942,"PAM420","A3-05"
"1011",58,0.355319370215233,"PAM430","A3-05"
"1012",59,0.354454884645879,"PAM440","A3-05"
"1013",60,0.351411644457772,"PAM450","A3-05"
"1014",61,0.349319411226232,"PAM460","A3-05"
"1015",62,0.362901752784186,"PAM470","A3-05"
"1016",63,0.337194441367186,"PAM480","A3-05"
"1017",64,0.343265665427619,"PAM490","A3-05"
"1018",65,0.342998020118941,"PAM500","A3-05"
"1019",66,0.475020167697891,"DAYHOFF","A3-05"
"1020",67,0.510072902501881,"GONNET","A3-05"
"1021",0,0.762545612649101,"HAMMING","A3-10"
"1022",1,0.632211281443051,"BLOSUM62","A3-10"
"1023",2,0.617423104385008,"BLOSUM30","A3-10"
"1024",3,0.623296553265354,"BLOSUM35","A3-10"
"1025",4,0.625704146355441,"BLOSUM40","A3-10"
"1026",5,0.634956764517842,"BLOSUM45","A3-10"
"1027",6,0.639663878279954,"BLOSUM50","A3-10"
"1028",7,0.639372914325512,"BLOSUM55","A3-10"
"1029",8,0.633448444041148,"BLOSUM60","A3-10"
